0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
Prijs,€ 215.000,Adres,"Steenbergstraat 9, 9308 Hofstade",Type,Woning (Huis),Woonopp.,116 m²,Grondopp.,110 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,874 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/hofstade-9308/te-koop/huis/KILBF,Days: 167,,,,,,,,,,,,
Prijs,€ 360.000,Adres,"Grote Baan 120, 9310 Herdersem",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,2.805 m²,Slaapkamers,5,Badkamers,1,Garages,1,Bebouwing,open,Bouwjaar,1954,EPC,734 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.823,Vrij op,bij akte na betaling,Video,Klik hier,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/herdersem-9310/te-koop/huis/KILAG,Days: 205,,
Prijs,€ 539.000,Adres,"Straat niet gekend,",9300 Aalst,Type,Appartement,Woonopp.,"127,50 m²",Slaapkamers,2,Badkamers,1,Bouwjaar,2021,EPC,32 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.398,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIKYQ,Days: 112,,,,,,,,,,,
Prijs,€ 75.000,Adres,"Grote Baan, 9310 Herdersem",Type,Bouwgrond (Grond),Grondopp.,348 m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/herdersem-9310/te-koop/grond/KILAH,Days: 37,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 283.200,Adres,"Bredestraat 371, 9300 Aalst",Type,Project,Woonopp.,vanaf 87 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004B5G,Days: 346,,,,,,,,,,,,,,,,,,
Prijs,€ 213.600,Adres,"Pierre Corneliskaai 28, 9300 Aalst",Type,Project,Woonopp.,vanaf 65 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/10049VT,Days: 511,,,,,,,,,,,,,,,,,,
Prijs,€ 469.000,Adres,"Wijmenput 5, 9300 Aalst",Type,Woning (Huis),Woonopp.,162 m²,Grondopp.,122 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,2018,EPC,40 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 910,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIKTP,Days: 127,,,,,,
Prijs,€ 269.000,Adres,"Parklaan 127 / 1, 9300 Aalst",Type,Appartement,Woonopp.,131 m²,Slaapkamers,3,Badkamers,2,Bouwjaar,op aanvraag »,EPC,379 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIKMR,Days: 181,,,,,,,,,,,,,,
Prijs,€ 283.200,Adres,"Bredestraat 371, 9300 Aalst",Type,Project,Woonopp.,vanaf 87 m²,Grondopp.,vanaf 87 m²,Slaapkamers,op aanvraag »,Bouwjaar,2023,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004DSZ,Days: 96,,,,,,,,,,,,,,,,,,
Prijs,€ 269.000,Adres,"Denderstraat 78 / 2.2, 9300 Aalst",Type,Appartement,Woonopp.,102 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2006,EPC,87 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIKOP,Days: 186,,,,,,,,,,,,,,
Prijs,€ 285.000,Adres,"Binnenstraat 33 / 1, 9300 Aalst",Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2023,EPC,100 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIK9I,Days: 96,,,,,,,,,,,,,,,,
Prijs,€ 479.000,Adres,"Putstraat 56, 9310 Meldert",Type,Villa (Huis),Woonopp.,211 m²,Grondopp.,1.299 m²,Slaapkamers,4,Badkamers,1,Garages,1,Bebouwing,open,Bouwjaar,1966,EPC,921 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 951,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/meldert-9310/te-koop/huis/KIKMT,Days: 151,,,,,,
Prijs,€ 599.000,Adres,"Nieuwbeekstraat 4 / 42, 9300 Aalst",Type,Appartement,Woonopp.,170 m²,Slaapkamers,3,Badkamers,2,Garages,1,Tuin,Z,Bouwjaar,2009,EPC,152 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.395,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIJVU,Days: 150,,,,,,,,,,
Prijs,€ 339.000,Adres,"Jan Jeliestraat 49, 9300 Aalst",Type,Hoekwoning (Huis),Woonopp.,150 m²,Grondopp.,126 m²,Slaapkamers,4,Badkamers,1,Tuin,ZW,Bebouwing,halfopen,Bouwjaar,1962,EPC,267 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 557,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIJJ2,Days: 281,,,,,,
Prijs,€ 1.595.000,Adres,"Tinnenhoekstraat 14, 9310 Moorsel",Type,Villa (Huis),Woonopp.,1.107 m²,Grondopp.,4.300 m²,Slaapkamers,4,Badkamers,3,Garages,1,Tuin,ZO,Bebouwing,open,Bouwjaar,2013,EPC,90 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.862,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/moorsel-9310/te-koop/huis/KIJFB,Days: 154,,
Prijs,€ 295.000,Adres,"De Schrijverstraat 3, 9300 Aalst",Type,Woning (Huis),Woonopp.,141 m²,Grondopp.,60 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,155 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 376,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIJLW,Days: 267,,,,,,,,
Prijs,€ 239.000,Adres,"Binnenstraat 300, 9300 Aalst",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,854 m²,Handelsopp.,125 m²,Bebouwing,halfopen,Bouwjaar,2009,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 1.039,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KIIF3,Days: 27,,,,,,,,,,
Prijs,€ 589.000,Adres,"Peperstraat 14, 9300 Aalst",Type,Appartement,Woonopp.,257 m²,Slaapkamers,3,Badkamers,2,Tuin,NW,Bouwjaar,1994,EPC,160 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIJ8N,Days: 74,,,,,,,,,,,,
Prijs,€ 345.000,Adres,"Binnenstraat 33 / 2, 9300 Aalst",Type,Appartement,Woonopp.,175 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,op aanvraag »,EPC,90 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIJ36,Days: 72,,,,,,,,,,,,,,,,
Prijs,€ 239.000,Adres,"Binnenstraat 300, 9300 Aalst",Type,Handelsgelijkvloers (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,854 m²,Handelsopp.,125 m²,Bebouwing,halfopen,Bouwjaar,2009,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 1.039,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KIIF4,Days: 32,,,,,,,,,,
Prijs,€ 318.000,Adres,"Bergstraat 12, 9320 Nieuwerkerken",Type,Eengezinswoning (Huis),Woonopp.,279 m²,Grondopp.,510 m²,Slaapkamers,4,Badkamers,1,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,424 kWh/m²,Renovatieplicht,Van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/JPCRC,Days: 204,,,,,,,,,,
Prijs,€ 589.000,Adres,"Peperstraat 14, 9300 Aalst",Type,Huis,Woonopp.,257 m²,Grondopp.,200 m²,Slaapkamers,3,Badkamers,2,Tuin,NW,Bebouwing,gesloten,Bouwjaar,1994,EPC,160 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIJ84,Days: 174,,,,,,,,
Prijs,€ 175.000,Adres,"Nestor De Tièrestraat 7, 9300 Aalst",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,70 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,322 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 361,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIFY3,Days: 262,,,,,,
Prijs,€ 289.000,Adres,"Straat niet gekend,",9300 Aalst,Type,Woning (Huis),Woonopp.,124 m²,Grondopp.,110 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,268 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 299,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIGEM,Days: 265,,,,,,,,,
Prijs,€ 350.000,Adres,"Hyacinthenstraat 45, 9300 Aalst",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,642 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,open,Bouwjaar,1958,EPC,781 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 721,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIFY4,Days: 516,,,,
Prijs,€ 279.500,Adres,"Kapittelstraat 64, 9310 Moorsel",Type,Woning (Huis),Woonopp.,154 m²,Grondopp.,239 m²,Slaapkamers,4,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,610 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 741,https://www.zimmo.be/nl/moorsel-9310/te-koop/huis/KIFZK,Days: 200,,,,,,,,,,
Prijs,€ 315.000,Adres,"Boudewijnlaan 199 / a, 9300 Aalst",Type,Woning (Huis),Woonopp.,138 m²,Grondopp.,128 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,2020,EPC,122 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 787,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIFY2,Days: 270,,,,,,
Prijs,€ 354.500,Adres,"Erembodegemstraat 4, 9300 Aalst",Type,Project,Woonopp.,vanaf 106 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004DQ8,Days: 49,,,,,,,,,,,,,,,,,,
Prijs,€ 354.500,Adres,"Erembodegemstraat 4 / B0.2, 9300 Aalst",Type,Appartement,Woonopp.,"106,40 m²",Slaapkamers,3,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIEZ5,Days: 57,,,,,,,,,,,,,,,,,,
Prijs,€ 334.200,Adres,"Brusselse steenweg 59, 9300 Aalst",Type,Project,Woonopp.,vanaf 105 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004DQ9,Days: 49,,,,,,,,,,,,,,,,,,
Prijs,€ 217.700,Adres,"Sinte Annalaan 101-105, 9300 Aalst",Type,Project,Woonopp.,vanaf 75 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004DQB,Days: 90,,,,,,,,,,,,,,,,,,
Prijs,€ 295.000,Adres,"Capucienenlaan 67, 9300 Aalst",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,60 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Badkamers,1,Bebouwing,halfopen,Bouwjaar,1987,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 1.626,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KIEYY,Days: 26,,,,,,,,,,
Prijs,€ 219.990,Adres,"Moorselbaan 249, 9300 Aalst",Type,Woning (Huis),Woonopp.,180 m²,Grondopp.,450 m²,Slaapkamers,3,Badkamers,1,Tuin,Z,Bebouwing,op aanvraag »,Bouwjaar,1946,EPC,515 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIEJM,Days: 209,,,,,,,,,,
Prijs,€ 275.520,Adres,"Ninovesteenweg 218, 9320 Erembodegem",Type,Project,Woonopp.,vanaf 105 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/erembodegem-9300/te-koop/nieuwbouwproject/10048YS,Days: 771,,,,,,,,,,,,,,,,,,
Prijs,€ 329.000,Adres,"Straat niet gekend,",9300 Aalst,Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,231 m²,Slaapkamers,3,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,268 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 436,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIEV3,Days: 471,,,,,,,,,
Prijs,€ 850.000,Adres,"Binnenstraat 33, 9300 Aalst",Type,Gemengd gebruik (Huis),Woonopp.,330 m²,Grondopp.,310 m²,Slaapkamers,5,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,90 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIECW,Days: 100,,,,,,,,,,,,
Prijs,€ 375.000,Adres,"Eikstraat 85 / A, 9300 Aalst",Type,Bel-étage (Huis),Woonopp.,170 m²,Grondopp.,op aanvraag »,Slaapkamers,2,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,2011,EPC,56 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIEG5,Days: 199,,,,,,,,,,
Prijs,€ 155.000,Adres,"Pontstraat 60, 9300 Aalst",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,100 m²,Grondopp.,117 m²,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,1930,EPC,In aanvraag,Renovatieplicht,Van toepassing,KI,€ 1.853,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KIDX1,Days: 54,,,,,,,,
Prijs,€ 375.000,Adres,"Eikstraat 85 / a, 9300 Aalst",Type,Appartement,Woonopp.,170 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,2020,EPC,56 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 500,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIE1H,Days: 152,,,,,,,,,,,,
Prijs,€ 599.000,Adres,"Posthoornstraat 94, 9300 Aalst",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,301 m²,Slaapkamers,5,Badkamers,2,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,108 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.794,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIE0A,Days: 235,,,,,,,,,,
Prijs,€ 899.000,Adres,"Dirk Martensstraat 27, 9300 Aalst",Type,Herenhuis (Huis),Woonopp.,360 m²,Grondopp.,310 m²,Slaapkamers,5,Badkamers,2,Tuin,NO,Bebouwing,gesloten,Bouwjaar,1930,EPC,127 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.412,Vrij op,bij akte na betaling,Video,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIDT9,Days: 214,,,,
Prijs,€ 539.000,Adres,"Hoezekouterdreef 6, 9300 Aalst",Type,Villa (Huis),Woonopp.,320 m²,Grondopp.,880 m²,Slaapkamers,5,Badkamers,2,Garages,2,Tuin,ZO,Bebouwing,open,Bouwjaar,1971,EPC,583 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.913,Vrij op,bij akte na betaling,Video,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIDWA,Days: 279,,
Prijs,€ 250.000,Adres,"Moorselbaan 92, 9300 Aalst",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,90 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,220 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 475,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIDIO,Days: 414,,,,,,,,
Prijs,€ 132.000,Adres,"Brouwerijstraat 2, 9300 Aalst",Type,Project,Woonopp.,vanaf 88 m²,Grondopp.,vanaf 88 m²,Slaapkamers,op aanvraag »,Bouwjaar,2021,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/10048MM,Days: 438,,,,,,,,,,,,,,,,,,
Prijs,€ 277.500,Adres,"Leo de Béthunelaan 33, 9300 Aalst",Type,Appartement,Woonopp.,130 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,196 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 741,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIDJ8,Days: 261,,,,,,,,,,,,,,
Prijs,€ 349.000,Adres,"Werf 6, 9300 Aalst",Type,Appartement,Woonopp.,166 m²,Slaapkamers,3,Badkamers,2,Tuin,Z,Bouwjaar,1956,EPC,197 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIDE9,Days: 332,,,,,,,,,,,,,,
Prijs,€ 329.000,Adres,"Schoolstraat 70, 9320 Nieuwerkerken",Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,231 m²,Slaapkamers,3,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,268 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 436,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/KID25,Days: 371,,,,,,,,,,
Prijs,€ 224.900,Adres,"Moorselbaan 171, 9300 Aalst",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,130 m²,Grondopp.,60 m²,Handelsopp.,op aanvraag »,Badkamers,2,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,453 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 562,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KICEG,Days: 39,,,,,,,,
Prijs,€ 224.900,Adres,"Moorselbaan 171, 9300 Aalst",Type,Woning (Huis),Woonopp.,130 m²,Grondopp.,60 m²,Slaapkamers,1,Badkamers,2,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,453 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 562,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KICEF,Days: 187,,,,,,,,
Prijs,€ 139.000,Adres,"Ouden Dendermondse Steenweg 141, 9300 Aalst",Type,Bouwgrond (Grond),Grondopp.,289 m²,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/grond/KICHY,Days: 111,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 998.000,Adres,"Gentsesteenweg 338, 9300 Aalst",Type,Villa (Huis),Woonopp.,442 m²,Grondopp.,1.127 m²,Slaapkamers,5,Badkamers,1,Garages,1,Tuin,Z,Bebouwing,open,Bouwjaar,1974,EPC,180 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.663,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KICK4,Days: 304,,,,
Prijs,€ 998.000,Adres,"Gentsesteenweg 338, 9300 Aalst",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,442 m²,Grondopp.,1.127 m²,Handelsopp.,op aanvraag »,Badkamers,1,Garages,1,Bebouwing,open,Bouwjaar,1974,EPC,180 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.663,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KICKE,Days: 57,,,,,,
Prijs,€ 189.000,Adres,"Kerkskendorp 39, 9300 Aalst",Type,Appartement,Woonopp.,129 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1994,EPC,270 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 840,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIBYJ,Days: 170,,,,,,,,,,
Prijs,€ 475.871,Adres,"Kerkmeersstraat 56-68, 9320 Nieuwerkerken",Type,Project,Woonopp.,vanaf 170 m²,Grondopp.,vanaf 174 m²,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/nieuwbouwproject/1004DOT,Days: 77,,,,,,,,,,,,,,,,,,
Prijs,€ 159.000,Adres,"Brouwerijstraat 2B, 9300 Aalst",Type,Project,Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,2021,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004BMG,Days: 1186,,,,,,,,,,,,,,,,,,
Prijs,€ 193.000,Adres,"Jan De Windtstraat 59 / 2, 9300 Aalst",Type,Appartement,Woonopp.,85 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1996,EPC,109 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 733,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIC11,Days: 148,,,,,,,,,,
Prijs,€ 639.000,Adres,"Kerselaarstraat 2, 9300 Aalst",Type,Villa (Huis),Woonopp.,265 m²,Grondopp.,806 m²,Slaapkamers,4,Badkamers,2,Garages,1,Tuin,Z,Bebouwing,open,Bouwjaar,1966,EPC,161 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.474,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIC7G,Days: 417,,,,
Prijs,€ 20.000,Adres,"Pee Klakstraat, 9310 Baardegem",Type,Landbouwgrond (Grond),Grondopp.,3.300 m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/baardegem-9310/te-koop/grond/KIBG4,Days: 54,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 340.000,Adres,"Albrechtlaan 15, 9300 Aalst",Type,Project,Woonopp.,vanaf 109 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004DOL,Days: 72,,,,,,,,,,,,,,,,,,
Prijs,€ 329.000,Adres,"Kwalenhoekstraat 37 / A, 9320 Nieuwerkerken",Type,Woning (Huis),Woonopp.,151 m²,Grondopp.,723 m²,Slaapkamers,4,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,651 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 850,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/KIB2V,Days: 285,,,,,,,,,,
Prijs,€ 15.500,Adres,"Pee Klakstraat, 9310 Baardegem",Type,Landbouwgrond (Grond),Grondopp.,2.580 m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/baardegem-9310/te-koop/grond/KIBG3,Days: 43,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 325.000,Adres,"Pee Klakstraat 48, 9310 Moorsel",Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,2.373 m²,Slaapkamers,4,Badkamers,1,Bebouwing,open,Bouwjaar,1959,EPC,851 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 649,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/moorsel-9310/te-koop/huis/KIBG2,Days: 108,,,,,,
Prijs,€ 299.000,Adres,"Keppestraat 59, 9320 Erembodegem",Type,Woning (Huis),Woonopp.,224 m²,Grondopp.,180 m²,Slaapkamers,4,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,1987,EPC,173 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 929,Vrij op,overeen te komen,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KIASZ,Days: 448,,,,,,
Prijs,€ 179.000,Adres,"Dendermondse Steenweg 71 / 3.1, 9300 Aalst",Type,Appartement,Woonopp.,77 m²,Slaapkamers,1,Badkamers,1,Garages,1,Bouwjaar,2006,EPC,332 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIB1P,Days: 144,,,,,,,,,,,,
Prijs,€ 259.000,Adres,"Kromme Elleboogstraat 24, 9320 Erembodegem",Type,Woning (Huis),Woonopp.,230 m²,Grondopp.,377 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,662 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 378,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KIAZX,Days: 286,,,,,,,,
Prijs,€ 248.000,Adres,"Rozendreef 192, 9300 Aalst",Type,Project,Woonopp.,vanaf 78 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,2022,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/10046HF,Days: 1337,,,,,,,,,,,,,,,,,,
Prijs,€ 639.000,Adres,"Kerselaarstraat 2, 9320 Nieuwerkerken",Type,Villa (Huis),Woonopp.,265 m²,Grondopp.,806 m²,Slaapkamers,4,Badkamers,2,Garages,1,Tuin,Z,Bebouwing,open,Bouwjaar,1966,EPC,161 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.474,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/KIABK,Days: 161,,,,
