0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
Prijs,€ 560.000,Adres,"Heerweg-Zuid 193, 9000 Gent",Type,Woning (Huis),Woonopp.,192 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Tuin,Z,Bebouwing,gesloten,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIAW1,Days: 24,,,,,,,,,,,,
Prijs,€ 545.000,Adres,"Heerweg-Zuid 193, 9000 Gent",Type,Woning (Huis),Woonopp.,180 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Tuin,Z,Bebouwing,halfopen,Bouwjaar,2024,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIAW7,Days: 32,,,,,,,,,,,,
Prijs,€ 560.000,Adres,"Heerweg-Zuid 193, 9000 Gent",Type,Woning (Huis),Woonopp.,192 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Tuin,Z,Bebouwing,gesloten,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIAW6,Days: 37,,,,,,,,,,,,
Prijs,€ 595.000,Adres,"Heerweg-Zuid 193, 9000 Gent",Type,Woning (Huis),Woonopp.,180 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Tuin,Z,Bebouwing,halfopen,Bouwjaar,2024,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIAVY,Days: 33,,,,,,,,,,,,
Prijs,€ 329.900,Adres,"Boerderijstraat 122, 9000 Gent",Type,Woning (Huis),Woonopp.,134 m²,Grondopp.,81 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,469 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 470,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIAVW,Days: 253,,,,,,,,
Prijs,€ 685.000,Adres,"Heerweg-Zuid 193, 9000 Gent",Type,Penthouse (Appartement),Woonopp.,138 m²,Slaapkamers,3,Tuin,ZW,Bouwjaar,2024,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIAVB,Days: 23,,,,,,,,,,,,,,,,
Prijs,€ 370.000,Adres,"Heerweg-Zuid 193, 9000 Gent",Type,Appartement,Woonopp.,93 m²,Slaapkamers,2,Tuin,ZW,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIAVA,Days: 72,,,,,,,,,,,,,,,,
Prijs,€ 375.000,Adres,"Heerweg-Zuid 193, 9000 Gent",Type,Appartement,Woonopp.,94 m²,Slaapkamers,2,Tuin,ZW,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIAV9,Days: 19,,,,,,,,,,,,,,,,
Prijs,€ 312.000,Adres,"Heerweg-Zuid 193, 9000 Gent",Type,Appartement,Woonopp.,78 m²,Slaapkamers,1,Tuin,ZW,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIAV6,Days: 37,,,,,,,,,,,,,,,,
Prijs,€ 560.000,Adres,"Heerweg-Zuid 193, 9052 Zwijnaarde",Type,Woning (Huis),Woonopp.,192 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Tuin,Z,Bebouwing,gesloten,Bouwjaar,2024,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/huis/KIAUQ,Days: 19,,,,,,,,,,,,
Prijs,€ 365.000,Adres,"Heerweg-Zuid 193, 9000 Gent",Type,Appartement,Woonopp.,94 m²,Slaapkamers,2,Tuin,ZW,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIAV4,Days: 14,,,,,,,,,,,,,,,,
Prijs,€ 498.000,Adres,"Heerweg-Zuid 193, 9052 Zwijnaarde",Type,Woning (Huis),Woonopp.,192 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Tuin,Z,Bebouwing,gesloten,Bouwjaar,2024,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/huis/KIAUP,Days: 42,,,,,,,,,,,,
Prijs,€ 560.000,Adres,"Heerweg-Zuid 193, 9052 Zwijnaarde",Type,Woning (Huis),Woonopp.,192 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Tuin,Z,Bebouwing,gesloten,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/huis/KIAV1,Days: 16,,,,,,,,,,,,
Prijs,€ 545.000,Adres,"Heerweg-Zuid 193, 9052 Zwijnaarde",Type,Woning (Huis),Woonopp.,180 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Tuin,Z,Bebouwing,halfopen,Bouwjaar,2024,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/huis/KIAUM,Days: 29,,,,,,,,,,,,
Prijs,€ 685.000,Adres,"Heerweg-Zuid 193, 9052 Zwijnaarde",Type,Penthouse (Appartement),Woonopp.,138 m²,Slaapkamers,3,Tuin,ZW,Bouwjaar,2024,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/appartement/KIAUB,Days: 13,,,,,,,,,,,,,,,,
Prijs,€ 560.000,Adres,"Heerweg-Zuid 193, 9052 Zwijnaarde",Type,Woning (Huis),Woonopp.,192 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Tuin,Z,Bebouwing,gesloten,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/huis/KIAUF,Days: 40,,,,,,,,,,,,
Prijs,€ 595.000,Adres,"Heerweg-Zuid 193, 9052 Zwijnaarde",Type,Woning (Huis),Woonopp.,180 m²,Grondopp.,op aanvraag »,Slaapkamers,4,Tuin,Z,Bebouwing,halfopen,Bouwjaar,2024,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/huis/KIAUC,Days: 15,,,,,,,,,,,,
Prijs,€ 479.000,Adres,"Charles de Kerchovelaan 301, 9000 Gent",Type,Appartement,Woonopp.,146 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,1967,EPC,254 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.090,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIAUH,Days: 56,,,,,,,,,,,,
Prijs,€ 370.000,Adres,"Heerweg-Zuid 193, 9052 Zwijnaarde",Type,Appartement,Woonopp.,93 m²,Slaapkamers,2,Tuin,ZW,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/appartement/KIAUA,Days: 18,,,,,,,,,,,,,,,,
Prijs,€ 375.000,Adres,"Heerweg-Zuid 193, 9052 Zwijnaarde",Type,Appartement,Woonopp.,94 m²,Slaapkamers,2,Tuin,ZW,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/appartement/KIAU9,Days: 13,,,,,,,,,,,,,,,,
Prijs,€ 365.000,Adres,"Heerweg-Zuid 193, 9052 Zwijnaarde",Type,Appartement,Woonopp.,94 m²,Slaapkamers,2,Tuin,ZW,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/appartement/KIAU7,Days: 21,,,,,,,,,,,,,,,,
Prijs,€ 339.000,Adres,"Kortrijksesteenweg 60, 9000 Gent",Type,Appartement,Woonopp.,90 m²,Slaapkamers,op aanvraag »,Bouwjaar,1964,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIAT5,Days: 84,,,,,,,,,,,,,,,,
Prijs,€ 50.000,Adres,"Koning Albertlaan 110 / G1, 9000 Gent",Type,Garage,Garages,1,Bebouwing,op aanvraag »,Bouwjaar,1967,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/gent-9000/te-koop/garage/KIARP,Days: 49,,,,,,,,,,,,,,,,
Prijs,€ 185.000,Adres,"Ottergemsesteenweg 701 / b.411, 9000 Gent",Type,Appartement,Woonopp.,40 m²,Slaapkamers,1,Bouwjaar,op aanvraag »,EPC,504 kWh/m²,Renovatieplicht,Van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIAQV,Days: 167,,,,,,,,,,,,,,,,
Prijs,€ 695.000,Adres,"Plotersgracht 16, 9000 Gent",Type,Woning (Huis),Woonopp.,160 m²,Grondopp.,65 m²,Slaapkamers,4,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1734,EPC,263 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 542,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIAQ7,Days: 180,,,,,,,,
Prijs,€ 1.750.000,Adres,"Straat niet gekend,",9000 Gent,Type,Appartementsgebouw (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/bedrijfsvastgoed/KIAKS,Days: 59,,,,,,,,,,,,,
Prijs,€ 1.550.000,Adres,"Straat niet gekend,",9000 Gent,Type,Appartementsgebouw (Bedrijfsvastgoed),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/bedrijfsvastgoed/KIAKT,Days: 64,,,,,,,,,,,,,
Prijs,€ 520.500,Adres,"Brusselsesteenweg 4, 9000 Gent",Type,Woning (Huis),Woonopp.,145 m²,Grondopp.,168 m²,Slaapkamers,4,Badkamers,1,Tuin,Z,Bebouwing,gesloten,Bouwjaar,2021,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIAHK,Days: 75,,,,,,,,
Prijs,€ 355.000,Adres,"Nadine Crappéstraat 36 / 301, 9000 Gent",Type,Appartement,Woonopp.,75 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,op aanvraag »,EPC,122 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIAH9,Days: 103,,,,,,,,,,,,,,,,
Prijs,€ 565.000,Adres,"Leo Tertzweillaan 13, 9050 Gentbrugge",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,305 m²,Grondopp.,173 m²,Handelsopp.,op aanvraag »,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,1875,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gentbrugge-9050/te-koop/bedrijfsvastgoed/KIADY,Days: 99,,,,,,,,,,,,
Prijs,€ 415.000,Adres,"Muidepoort 114, 9000 Gent",Type,Woning (Huis),Woonopp.,242 m²,Grondopp.,112 m²,Slaapkamers,4,Badkamers,1,Garages,2,Bebouwing,op aanvraag »,Bouwjaar,1970,EPC,597 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.571,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIACG,Days: 286,,,,,,,,
Prijs,€ 206.060,Adres,"Gentbruggestraat 171, 9040 Sint-Amandsberg",Type,Project,Woonopp.,vanaf 101 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,KI vanaf,€ 1,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/nieuwbouwproject/1004C9V,Days: 420,,,,,,,,,,,,,,,,
Prijs,€ 640.000,Adres,"Nekkersputstraat 255 / G, 9000 Gent",Type,Kantoor (Bedrijfsvastgoed),Woonopp.,223 m²,Grondopp.,223 m²,Handelsopp.,223 m²,Bebouwing,op aanvraag »,Bouwjaar,1944,EPC,196 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.830,Vrij op,onmiddellijk,https://www.zimmo.be/nl/gent-9000/te-koop/bedrijfsvastgoed/KIAEN,Days: 66,,,,,,,,,,
Prijs,€ 310.000,Adres,"Victor Braeckmanlaan 175, 9040 Sint-Amandsberg",Type,Woning (Huis),Woonopp.,234 m²,Grondopp.,150 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,587 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/huis/KIABR,Days: 305,,,,,,,,,,,,
Prijs,€ 310.000,Adres,"Straat niet gekend,",9000 Gent,Type,Woning (Huis),Woonopp.,234 m²,Grondopp.,150 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,587 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIABS,Days: 634,,,,,,,,,,,
Prijs,€ 259.000,Adres,"Antwerpsesteenweg 154, 9000 Gent",Type,Appartement,Woonopp.,86 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1968,EPC,166 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 779,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIABI,Days: 346,,,,,,,,,,,,
Prijs,€ 410.000,Adres,"Muidepoort 3, 9000 Gent",Type,Woning (Huis),Woonopp.,137 m²,Grondopp.,41 m²,Slaapkamers,2,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,129 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 470,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIAB6,Days: 196,,,,,,,,,,
Prijs,€ 449.000,Adres,"Slachthuisstraat 59, 9000 Gent",Type,Appartement,Woonopp.,105 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1993,EPC,90 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.021,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIABH,Days: 85,,,,,,,,,,
Prijs,€ 419.000,Adres,"Antwerpsesteenweg 834-840 / LOT 5, 9040 Sint-Amandsberg",Type,Woning (Huis),Woonopp.,141 m²,Grondopp.,op aanvraag »,Slaapkamers,3,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/huis/KIA8X,Days: 173,,,,,,,,,,,,
Prijs,€ 225.000,Adres,"Cyrille Van de Veegaetestraat 35, 9052 Zwijnaarde",Type,Woning (Huis),Woonopp.,op aanvraag »,Grondopp.,200 m²,Slaapkamers,2,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,578 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 280,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/zwijnaarde-9052/te-koop/huis/KIA9O,Days: 507,,,,,,,,
Prijs,€ 420.000,Adres,"Sint-Dionysiusstraat 11-15, 9051 Sint-Denijs-Westrem",Type,Handelsgelijkvloers (Bedrijfsvastgoed),Woonopp.,"118,56 m²",Grondopp.,"219,05 m²",Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,2024,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij oplevering,https://www.zimmo.be/nl/sint-denijs-westrem-9051/te-koop/bedrijfsvastgoed/KIA5Y,Days: 33,,,,,,,,,,,,
Prijs,€ 275.000,Adres,"Kleine Gentstraat 49, 9051 Sint-Denijs-Westrem",Type,Bouwgrond (Grond),Grondopp.,182 m²,Renovatieplicht,Niet van toepassing,KI,€ 280,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/sint-denijs-westrem-9051/te-koop/grond/KIA5X,Days: 59,,,,,,,,,,,,,,,,,,,,
Prijs,€ 225.000,Adres,"Ganzendries 85, 9000 Gent",Type,Appartement,Woonopp.,66 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1968,EPC,520 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIA8W,Days: 211,,,,,,,,,,,,,,
Prijs,€ 495.000,Adres,"Grote Wede 8 / 001, 9000 Gent",Type,Appartement,Woonopp.,103 m²,Slaapkamers,3,Badkamers,2,Tuin,O,Bouwjaar,2015,EPC,124 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.030,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KIA2N,Days: 62,,,,,,,,,,
Prijs,€ 495.000,Adres,"Grote Wede 8 / 001, 9000 Gent",Type,Woning (Huis),Woonopp.,103 m²,Grondopp.,103 m²,Slaapkamers,3,Badkamers,2,Tuin,O,Bebouwing,gesloten,Bouwjaar,2015,EPC,124 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.030,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KIA2Q,Days: 453,,,,,,
Prijs,€ 339.000,Adres,"Spijkstraat 12, 9040 Sint-Amandsberg",Type,Appartement,Woonopp.,100 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,op aanvraag »,EPC,172 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/appartement/KI9U3,Days: 150,,,,,,,,,,,,,,
Prijs,€ 765.000,Adres,"Mageleinstraat 4 / 201, 9000 Gent",Type,Appartement,Woonopp.,178 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,185 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 592,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KI9WR,Days: 78,,,,,,,,,,,,
Prijs,€ 640.000,Adres,"Nekkersputstraat 255 / G, 9000 Gent",Type,Bedrijfsgebouw (Bedrijfsvastgoed),Woonopp.,223 m²,Grondopp.,338 m²,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,2006,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/bedrijfsvastgoed/KI9WZ,Days: 140,,,,,,,,,,,,,,
Prijs,€ 245.000,Adres,"Dendermondsesteenweg 381, 9040 Sint-Amandsberg",Type,Appartement,Woonopp.,70 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,2001,EPC,171 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/appartement/KI9U4,Days: 124,,,,,,,,,,,,
Prijs,€ 359.000,Adres,"Spijkstraat 10, 9040 Sint-Amandsberg",Type,Appartement,Woonopp.,110 m²,Slaapkamers,3,Badkamers,1,Tuin,Z,Bouwjaar,op aanvraag »,EPC,130 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/appartement/KI9U0,Days: 74,,,,,,,,,,,,
Prijs,€ 339.000,Adres,"Spijkstraat, 9000 Gent",Type,Appartement,Woonopp.,100 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,op aanvraag »,EPC,172 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KI9U2,Days: 176,,,,,,,,,,,,,,
Prijs,€ 449.000,Adres,"Nederpolder 12, 9000 Gent",Type,Woning (Huis),Woonopp.,75 m²,Grondopp.,29 m²,Slaapkamers,2,Badkamers,2,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,175 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 287,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KI9TB,Days: 252,,,,,,,,
Prijs,€ 1.350.000,Adres,"Sint-Kruis-Winkeldorp 62, 9042 Sint-Kruis-Winkel",Type,Woning (Huis),Woonopp.,516 m²,Grondopp.,7.523 m²,Slaapkamers,7,Badkamers,6,Tuin,Z,Bebouwing,op aanvraag »,Bouwjaar,1875,EPC,221 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/sint-kruis-winkel-9042/te-koop/huis/KI9MR,Days: 308,,,,,,,,
Prijs,€ 305.000,Adres,"Steendam 83, 9000 Gent",Type,Handelszaak (Bedrijfsvastgoed),Woonopp.,77 m²,Grondopp.,77 m²,Handelsopp.,77 m²,Bebouwing,op aanvraag »,Bouwjaar,2009,EPC,258 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.216,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gent-9000/te-koop/bedrijfsvastgoed/KI9FR,Days: 48,,,,,,,,,,
Prijs,€ 299.000,Adres,"Hundelgemsesteenweg 39, 9000 Gent",Type,Appartement,Woonopp.,108 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,1967,EPC,151 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KI9EX,Days: 254,,,,,,,,,,,,,,
Prijs,€ 160.000,Adres,"Berouw 17, 9000 Gent",Type,Woning (Huis),Woonopp.,108 m²,Grondopp.,51 m²,Slaapkamers,3,Badkamers,1,Tuin,ZW,Bebouwing,gesloten,Bouwjaar,1875,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 230,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KI97B,Days: 886,,,,,,,,
Prijs,€ 555.000,Adres,"Koekoeklaan 27, 9000 Gent",Type,Woning (Huis),Woonopp.,204 m²,Grondopp.,349 m²,Slaapkamers,4,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1972,EPC,291 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.445,Vrij op,21/09/2023,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KI96R,Days: 453,,,,,,
Prijs,€ 185.000,Adres,"Jean Béthunestraat 12, 9040 Sint-Amandsberg",Type,Woning (Huis),Woonopp.,75 m²,Grondopp.,72 m²,Slaapkamers,2,Tuin,ZW,Bebouwing,op aanvraag »,Bouwjaar,1900,EPC,717 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 233,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/huis/KI9LW,Days: 394,,,,,,,,
Prijs,€ 220.000,Adres,"Heidestraat 46, 9050 Gentbrugge",Type,Woning (Huis),Woonopp.,102 m²,Grondopp.,80 m²,Slaapkamers,2,Badkamers,1,Tuin,ZW,Bebouwing,gesloten,Bouwjaar,1899,EPC,475 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 237,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/gentbrugge-9050/te-koop/huis/KI90K,Days: 363,,,,,,
Prijs,€ 675.000,Adres,"Mageleinstraat 21 / C, 9000 Gent",Type,Appartement,Woonopp.,100 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,297 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KI8ZM,Days: 119,,,,,,,,,,,,,,,,
Prijs,€ 245.000,Adres,"Jules Boulvinstraat 10 / A, 9000 Gent",Type,Appartement,Woonopp.,40 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,594 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 513,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KI965,Days: 141,,,,,,,,,,,,,,
Prijs,€ 895.000,Adres,"Mageleinstraat 21 / B, 9000 Gent",Type,Appartement,Woonopp.,149 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,191 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/gent-9000/te-koop/appartement/KI8ZK,Days: 67,,,,,,,,,,,,,,,,
Prijs,€ 750.000,Adres,"Hoogpoort 48, 9000 Gent",Type,Handelszaak (Bedrijfsvastgoed),Woonopp.,178 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,216 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 2.231,https://www.zimmo.be/nl/gent-9000/te-koop/bedrijfsvastgoed/KI8ZF,Days: 63,,,,,,,,,,,,
Prijs,€ 369.000,Adres,"Kerkuilstraat 55, 9000 Gent",Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,194 m²,Slaapkamers,3,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,1964,EPC,112 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 547,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KI8ZC,Days: 548,,,,,,,,,,
Prijs,€ 215.000,Adres,"Banierstraat 25, 9040 Sint-Amandsberg",Type,Woning (Huis),Woonopp.,92 m²,Grondopp.,80 m²,Slaapkamers,3,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,976 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/huis/KI8ZA,Days: 196,,,,,,,,,,,,
Prijs,€ 695.000,Adres,"Dendermondsesteenweg 214, 9040 Sint-Amandsberg",Type,Handelszaak (Bedrijfsvastgoed),Woonopp.,300 m²,Grondopp.,234 m²,Handelsopp.,op aanvraag »,Badkamers,1,Garages,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,121 kWh/m²,Renovatieplicht,Niet van toepassing,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/sint-amandsberg-9040/te-koop/bedrijfsvastgoed/KI8ZD,Days: 35,,,,,,,,
Prijs,€ 525.000,Adres,"Brugsesteenweg 470, 9000 Gent",Type,Woning (Huis),Woonopp.,204 m²,Grondopp.,95 m²,Slaapkamers,3,Badkamers,3,Garages,1,Tuin,NO,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,221 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.070,Vrij op,01/02/2024,https://www.zimmo.be/nl/gent-9000/te-koop/huis/KI8YZ,Days: 242,,,,
